phrase	snomed_id	similarity
torettes syndrome	60238002	0.2653582
torettes syndrome	249966004	0.32408166
panic attacks	60238002	0.26128787
panic attacks	249966004	0.21392754
jerky movements	60238002	0.4660169
jerky movements	249966004	0.5036001
citalopram	60238002	0.21689506
citalopram	249966004	0.20772019
ocd	60238002	0.27392146
ocd	249966004	0.18280832
nervous twitches	60238002	0.59195995
extreme anxiety	60238002	0.35573757
involuntary twitches	60238002	0.6076077
magnesium supplements	60238002	0.44392848
blood pressure	60238002	0.24325725
stable diet	60238002	0.16844037
vit deficiencies	60238002	0.28792977
yoga session	224960004	0.06979255
drink chamomile tea	224960004	0.13686731
's requiem	60119000	0.2586649
hot water bottle	60119000	0.14955628
lavender oil	60119000	0.22228399
night n	224960004	0.23169398
sleep aide	40917007	0.23271315
doctors appointment	51197009	0.29727137
stomach cramps	51197009	1.
random head pains	51197009	0.44526756
hi ruadhraigh	40917007	0.07865317
memory problems	40917007	0.35073158
eye problems blah blah blah	40917007	0.25265348
strong painklillers	22298006	0.07218525
ca n't	22298006	0.02837771
audio gram	22298006	0.08761305
audiologist	22298006	0.20645274
sudden hearing loss	22298006	0.20975095
's terrible	10601006	0.20691006
medical emergency..	10601006	0.23898086
leg pain	10601006	0.6528692
toe ...	10601006	0.40564603
electric shock feelings .i	10601006	0.27216524
mri	76948002	0.30438823
mri	40917007	0.17591788
nerve compression	76948002	0.4027836
nerve compression	40917007	0.2229423
l5/s1	76948002	0.30335698
l5/s1	40917007	0.12093128
severe pain	76948002	0.9999999
severe pain	40917007	0.3020348
artificial disc	76948002	0.21766391
artificial disc	40917007	0.14692254
disc high	76948002	0.26250872
disc high	40917007	0.20062047
disc wares	76948002	0.08442141
disc wares	40917007	0.12868522
cuada equnia	76948002	0.17434004
cuada equnia	40917007	0.36834326
nerve area	76948002	0.3821591
nerve area	40917007	0.24807929
cauda equnia	76948002	0.09860002
cauda equnia	40917007	0.109083
nerve compression	76948002	0.4027836
nerve compression	40917007	0.2229423
groin area	76948002	0.37955576
groin area	40917007	0.17658725
vitamin b	76948002	0.10467194
vitamin b	40917007	0.03655035
support nerve regeneration	76948002	0.30476326
support nerve regeneration	40917007	0.19843403
bartholin gland removal	67849003	0.29830688
bartholin gland removal	90673000	0.22227818
sickness drug	67849003	0.2967595
sickness drug	90673000	0.3120496
oral morphine	67849003	0.36177823
oral morphine	90673000	0.2626451
strong painkillers	67849003	0.54366606
strong painkillers	90673000	0.2903888
bowel movement	67849003	0.25703967
bowel movement	90673000	0.25237095
large lump	67849003	0.40420085
large lump	90673000	0.19695657
needle pricks	67849003	0.42223853
needle pricks	90673000	0.29447216
ca n't	67849003	0.12031477
ca n't	90673000	0.13532709
inner thigh	67849003	0.32499504
inner thigh	90673000	0.30325803
solid lump	67849003	0.35291937
solid lump	90673000	0.1563663
squeeze bottle everytime	224960004	0.11853261
orange juice	224960004	0.20828046
detachable shower head	224960004	0.09675932
scar tissue	224960004	0.21760243
nucynta	224960004	0.30268717
ca n't sleep	224960004	0.35959265
debbeth	90673000	0.20488489
tea tree oil	90673000	0.16794452
diaper cream lol	90673000	0.14888498
copper coil	262286000	0.19844621
painful periods	262286000	0.19612142
n't suffer terrible	262286000	0.07715594
blood pressure	262286000	0.28765267
hd terrible mood swings whn	40917007	0.23846723
hd terrible mood swings whn	262286000	0.08401202
hd terrible mood swings whn	8357008	0.3405562
sick cldnt walk	40917007	0.11955722
sick cldnt walk	262286000	0.11165556
sick cldnt walk	8357008	0.16945209
black huge clots	40917007	0.18902588
black huge clots	262286000	0.15069887
black huge clots	8357008	0.12808514
sex libido	40917007	0.17849073
sex libido	262286000	0.2695776
sex libido	8357008	0.7316556
huge weight gain	40917007	0.11245365
huge weight gain	262286000	0.5590332
huge weight gain	8357008	0.3482857
mood swings	40917007	0.32262492
mood swings	262286000	0.20717636
mood swings	8357008	0.4205501
hormones ... i	262286000	0.16810443
sex drive	262286000	0.28330255
citalopram 20mg	224960004	0.16801864
sleep	224960004	0.45859236
bowl troubles ie cramps	224960004	0.18751094
pin point	224960004	0.12105677
ibs	51197009	0.3751674
bowel syndrome	51197009	0.43548605
stomach cramps	51197009	1.
high ... .so	51197009	0.09308968
tai chi	51197009	0.21133874
ibs	51197009	0.3751674
stress relief techniques ...	51197009	0.2086167
empty stomach	224960004	0.3182996
empty stomach	40917007	0.25966275
negative thoughts	224960004	0.27588856
negative thoughts	40917007	0.25210488
left arm	22298006	0.27509433
'm nervous	22298006	0.0833246
ca n't swallow	22298006	0.02693354
weird feelings	22298006	0.06567077
ca n't	22298006	0.02837771
weird numbness	22298006	0.22919187
panic attacks	22298006	0.2978208
gp	76948002	0.15011516
dose morphine	76948002	0.34921876
severe pain	76948002	0.9999999
mri	76948002	0.30438823
n't bend	76948002	0.22889918
right ventricle	22298006	0.40135825
cronic pain	22298006	0.24063222
new pain	22298006	0.09000467
pain killers	22298006	0.19094962
ca n't relax	60119000	0.17502081
phone rings	60119000	0.26520425
worsen anxiety	224960004	0.26897147
worsen anxiety	286641001	0.26549992
worsen anxiety	224960004	0.26897147
horrible rude	224960004	0.304721
horrible rude	286641001	0.33091557
horrible rude	224960004	0.304721
heart rate	22298006	0.3199794
chest pain	22298006	0.38938892
citalopram	224960004	0.20668328
ca n't sleep	224960004	0.35959265
ptsd	224960004	0.11925702
chest pains	22298006	0.3859985
chest pains	224960004	0.30882013
left arm	22298006	0.27509433
left arm	224960004	0.2636783
severe dizziness/lightheadedness	22298006	0.31149942
severe dizziness/lightheadedness	224960004	0.30148846
muscle aches	22298006	0.14528611
muscle aches	224960004	0.31733057
head aches	22298006	0.09705801
head aches	224960004	0.31838304
zero energy	22298006	0.06562998
zero energy	224960004	0.31060112
blue panic attack	22298006	0.23739478
blue panic attack	224960004	0.19789152
blood tests	22298006	0.11727099
blood tests	224960004	0.26215032
ecg	22298006	0.5755749
ecg	224960004	0.07996172
x-ray	22298006	0.07445782
x-ray	224960004	0.17970721
ct scan	22298006	0.26626843
ct scan	224960004	0.09266144
doctors visits	22298006	0.06273427
doctors visits	224960004	0.12945834
family history	22298006	0.09583496
family history	224960004	0.078014
cbt	22298006	0.17166655
cbt	224960004	0.01318587
health anxiety	22298006	0.21634898
'm paranoid	22298006	0.13401517
chest pain	22298006	0.38938892
heart attacks /	22298006	0.5049338
cardiac arrests	22298006	0.5031209
big tjings	22298006	0.08325318
brain tumour	22298006	0.19897202
aortic anyrsm iv	22298006	0.48250413
anxiety panic attacks	22298006	0.27868277
pen lid	22298006	0.02725122
panic attack	22298006	0.2926091
throat feeling	22298006	0.05685613
pen lid	22298006	0.02725122
childhood memories panic attacks	22298006	0.21297991
spine cancer	22298006	0.15972783
panic attack	22298006	0.2926091
chest pain	22298006	0.38938892
arm pain	22298006	0.20907962
blood pressure problem blood pressure problems	224960004	0.14909431
'm ok	32914008	0.09982581
'm ok	224960004	0.19674847
pain everywhere	32914008	0.31451374
pain everywhere	224960004	0.20349964
ibs	32914008	0.26359123
ibs	224960004	0.10638386
tinitis	32914008	0.2233938
tinitis	224960004	0.34242493
restless leg	32914008	0.91990006
restless leg	224960004	0.36488068
carpal tunnel syndrome migraines	32914008	0.20285602
carpal tunnel syndrome migraines	224960004	0.135481
brain fog	32914008	0.36573982
brain fog	224960004	0.30230027
ca n't	32914008	0.08548658
ca n't	224960004	0.07919715
ca n't sleep	32914008	0.38538626
ca n't sleep	224960004	0.35959265
gp	32914008	0.14673471
gp	224960004	0.11459977
mirtazapine	32914008	0.2933619
mirtazapine	224960004	0.20168224
x-ray	32914008	0.16573028
x-ray	224960004	0.17970721
rapid heartbeat	32914008	0.33962703
rapid heartbeat	224960004	0.24328354
severe sharp pain	32914008	0.36224374
severe sharp pain	224960004	0.27385032
's ok	32914008	0.1335701
's ok	224960004	0.26968873
sore head	224960004	0.39935595
ca n't sleep	224960004	0.35959265
chest dose	224960004	0.22340904
portacrean	22298006	0.12680322
ecgs	22298006	0.42660248
heart problem	22298006	0.4300946
leg pain	10601006	0.6528692
quard heart surgery ... .and	22298006	0.42228645
quad ... surgery	22298006	0.26006532
weight gain	262286000	0.737993
severe pain	76948002	0.9999999
pain buddys	76948002	0.6201341
pain meds	76948002	0.6763457
cell cept	16386004	0.16636427
circle scars	16386004	0.24080078
new dots	16386004	0.1760296
cell cept	16386004	0.16636427
dots flat	16386004	0.18997878
derm	16386004	0.37299877
dry skin	16386004	1.
eucerin cream	16386004	0.5681661
paleo diet	16386004	0.17644328
pharmacist ca n't	16386004	0.08662763
sintrom	53057004	0.11071514
warfarin 1mg	53057004	0.08421372
2.5mg b b	53057004	0.11238774
chronic leg	53057004	0.3816154
hand pain	53057004	1.
ca n't travel	53057004	0.09111717
trombo embolism	53057004	0.24277738
bisoprolol	22298006	0.15162434
nasty pill	22298006	0.0916303
bisoprolol	22298006	0.15162434
cold turkey	22298006	0.1331188
heart rate	22298006	0.3199794
blood presure	22298006	0.20856759
cold sweat	22298006	0.06670026
balloon sinuplasty	224960004	0.12644452
mature girls wo n't	40917007	0.14741981
september/october	405729008	0.32799697
moderate-severe abdominal pain	405729008	0.11558834
bowel habits	405729008	0.24480021
sore throat	405729008	0.19246586
swollen nodes	405729008	0.14037104
throat infection	405729008	0.15655479
inner elbow	405729008	0.17530686
swollen lymph nodes	405729008	0.0941094
colon cancer	405729008	0.21798679
... i 'm	286641001	0.11339718
swelling lymph node	286641001	0.11503947
throat im	286641001	0.09130983
vitamin c	286641001	0.1343419
multi vitamin	286641001	0.14774776
full panic feelings	286641001	0.24112138
pain killer	286641001	0.24732581
swelling tooth gums	286641001	0.17498839
swelling gums	286641001	0.23780791
bad oral hygiene	286641001	0.22354957
oral treatment	286641001	0.16146827
swelling lymph node	286641001	0.11503947
oral problem	286641001	0.20193309
lymph node	286641001	0.09864084
guys lymph	286641001	0.12600951
chew food	224960004	0.21981725
ca n't	60119000	0.15853156
dull ache	60119000	0.3923534
doctor 's	60119000	0.21617928
surgery	60119000	0.24328086
recent results ie stomach	60119000	0.09378887
lung space	60119000	0.24875039
paracetamol	60119000	0.3053599
rehab facility	224960004	0.04771771
feeling disturbed..to	224960004	0.49339676
​a =	224960004	0.27550304
​l =	224960004	0.2687258
lonliness	224960004	0.37902635
​t =	224960004	0.23632959
nexplanon	224960004	0.05799372
weight gain	224960004	0.26935804
nexplanon	262286000	0.13594192
nexplanon	224960004	0.05799372
weight gain	262286000	0.737993
weight gain	224960004	0.26935804
birth control	262286000	0.29378307
birth control	224960004	0.14498538
abortion surgery	262286000	0.11921063
abortion surgery	224960004	0.08810961
sex drive	262286000	0.28330255
sex drive	224960004	0.31743288
birth control	262286000	0.29378307
birth control	224960004	0.14498538
body reacts	262286000	0.313837
body reacts	224960004	0.25940764
abnormal ekg	40917007	0.1510213
stress test	40917007	0.19422
heart ultrasound	40917007	0.24625885
premature ventricular	40917007	0.2822983
chest pain	40917007	0.27698356
beta blocker	40917007	0.11220098
gp	40917007	0.03917112
ca n't	40917007	0.13866054
's head	40917007	0.24428256
lens replacement surgery	224960004	0.1133839
poor vision	224960004	0.27933085
easy tocorrect	224960004	0.4187136
laser eye surgery	224960004	0.15981176
ibs	271681002	0.3335831
normal stools	271681002	0.19917136
stomach pain	271681002	0.89769244
gassy	271681002	0.35095364
fodmap	271681002	0.22125405
cold turkey	262286000	0.10692333
cold turkey	40917007	0.11784622
unhelpful antidepressants	262286000	0.21227106
unhelpful antidepressants	40917007	0.17942205
stomach issues	262286000	0.2653126
stomach issues	40917007	0.2691942
stomach issues	262286000	0.2653126
stomach issues	40917007	0.2691942
chest tightness	262286000	0.29821974
chest tightness	40917007	0.30768856
weight gain	262286000	0.737993
weight gain	40917007	0.16994448
chest pain	262286000	0.21444276
chest pain	40917007	0.27698356
cold turkey	262286000	0.10692333
cold turkey	40917007	0.11784622
sinusitis	262286000	0.14083727
sinusitis	40917007	0.25762346
strep	262286000	0.14968081
strep	40917007	0.22463126
bladder infection	262286000	0.22368737
bladder infection	40917007	0.23076734
kidney infection	262286000	0.18628326
kidney infection	40917007	0.14513981
panic attacks	262286000	0.1610106
panic attacks	40917007	0.36120388
physical pain	262286000	0.21667586
physical pain	40917007	0.2699654
severe apathy	262286000	0.25755686
severe apathy	40917007	0.5031861
anxiety sort	262286000	0.27291387
anxiety sort	40917007	0.3196057
brain fog	262286000	0.12826915
brain fog	40917007	0.3192677
stomach issues	262286000	0.2653126
stomach issues	40917007	0.2691942
acid reflux	262286000	0.21953192
acid reflux	40917007	0.2274355
hiatal hernia	262286000	0.25360668
hiatal hernia	40917007	0.18568811
esophogeal	262286000	0.18047306
esophogeal	40917007	0.189046
mild pylorus gastrits	262286000	0.17474419
mild pylorus gastrits	40917007	0.19958824
gastroparesis	262286000	0.22881672
gastroparesis	40917007	0.13111104
brain-gut relationship	262286000	0.13677134
brain-gut relationship	40917007	0.19810191
stomach problems	262286000	0.25884658
stomach problems	40917007	0.26895213
lexapro	262286000	0.2041941
lexapro	40917007	0.17276818
fish oil supplements	262286000	0.24592742
fish oil supplements	40917007	0.07951662
brain fog	262286000	0.12826915
brain fog	40917007	0.3192677
derealization ...	262286000	0.15162326
derealization ...	40917007	0.41037583
stomach problems	262286000	0.25884658
stomach problems	40917007	0.26895213
stomach improves	262286000	0.44681394
stomach improves	40917007	0.2344706
ca n't	262286000	0.10090412
ca n't	40917007	0.13866054
weak body	262286000	0.24204007
weak body	40917007	0.20286405
brain-gut problems	262286000	0.26472655
brain-gut problems	40917007	0.21265598
mental illness	262286000	0.22871418
mental illness	40917007	0.19505641
stomach success stories	262286000	0.20360434
stomach success stories	40917007	0.17858362
brain mri	262286000	0.11042817
brain mri	40917007	0.24808711
specialist appointments	262286000	0.05773957
specialist appointments	40917007	0.15735012
painful ankle	247373008	0.8943319
blood tests	224960004	0.26215032
hashimoto s	224960004	0.05695547
'wilson 's syndrome	224960004	0.06530023
blood tests	224960004	0.26215032
hashimoto s	224960004	0.05695547
'wilson 's syndrome	224960004	0.06530023
blood tests	224960004	0.26215032
15mg zopiclone	60119000	0.28189605
sleep 12-14hrs	60119000	0.4201054
sleep debt	60119000	0.4935605
surgical menopause	90673000	0.13037094
low dose estrogen gel	90673000	0.13521226
hot flushes	90673000	0.45476258
hay ho	40917007	0.05080901
illnesses stem	40917007	0.14405152
'm abit	40917007	0.08197851
heart attack symptoms	22298006	0.51288897
central chest pain	22298006	0.41732493
face peri menopause	90673000	0.20952669
symptoms i	90673000	0.32485074
panic mode	90673000	0.17927119
ur anxiety	22298006	0.17521583
u feelnany	22298006	0.02554256
hospital millions	22298006	0.206341
major symptoms	224960004	0.22449747
frequent urination	224960004	0.26924467
gp	224960004	0.11459977
urine test	224960004	0.24556102
gloucose test	224960004	0.26591948
blood test	224960004	0.2722478
hard gym class	224960004	0.26904315
phsical symptoms	224960004	0.2563017
viscious circle	224960004	0.17135671
weight etc	60119000	0.31531706
cfs feeling unwell	60119000	0.41360518
normal life	224960004	0.27929735
plantar fasciitis	202882003	1.0000002
plantar fasciitis	2733002	0.61113304
plantar fasciitis	202882003	1.0000002
plantar fasciitis	2733002	0.61113304
heel pain	202882003	0.61113304
heel pain	2733002	1.
heel pain	202882003	0.61113304
heel pain	2733002	1.
weeks post surgery	202882003	0.25390127
weeks post surgery	2733002	0.19897002
weeks post surgery	202882003	0.25390127
weeks post surgery	2733002	0.19897002
foot post ankle surgery	202882003	0.4805816
foot post ankle surgery	2733002	0.38007486
foot post ankle surgery	202882003	0.4805816
foot post ankle surgery	2733002	0.38007486
acute pain underneath	202882003	0.24255587
acute pain underneath	2733002	0.4315782
acute pain underneath	202882003	0.24255587
acute pain underneath	2733002	0.4315782
outside ankle post	202882003	0.2643424
outside ankle post	2733002	0.282201
outside ankle post	202882003	0.2643424
outside ankle post	2733002	0.282201
bone slips	202882003	0.32507893
bone slips	2733002	0.47735852
bone slips	202882003	0.32507893
bone slips	2733002	0.47735852
tendon sheath	202882003	0.43078673
tendon sheath	2733002	0.44434097
tendon sheath	202882003	0.43078673
tendon sheath	2733002	0.44434097
foot surgery	202882003	0.54650855
foot surgery	2733002	0.47447258
foot surgery	202882003	0.54650855
foot surgery	2733002	0.47447258
scar massage	202882003	0.2599431
scar massage	2733002	0.40477675
scar massage	202882003	0.2599431
scar massage	2733002	0.40477675
knotty fibres	202882003	0.23189694
knotty fibres	2733002	0.25033504
knotty fibres	202882003	0.23189694
knotty fibres	2733002	0.25033504
difficult exercises	202882003	0.22670707
difficult exercises	2733002	0.27394462
difficult exercises	202882003	0.22670707
difficult exercises	2733002	0.27394462
's toes	202882003	0.2767635
's toes	2733002	0.31708235
's toes	202882003	0.2767635
's toes	2733002	0.31708235
barw stumps	202882003	0.25678682
barw stumps	2733002	0.22706196
barw stumps	202882003	0.25678682
barw stumps	2733002	0.22706196
slight limp	202882003	0.2562647
slight limp	2733002	0.37628105
slight limp	202882003	0.2562647
slight limp	2733002	0.37628105
plantar fasciitis	202882003	1.0000002
plantar fasciitis	2733002	0.61113304
plantar fasciitis	202882003	1.0000002
plantar fasciitis	2733002	0.61113304
heel pain	202882003	0.61113304
heel pain	2733002	1.
heel pain	202882003	0.61113304
heel pain	2733002	1.
weeks post surgery	202882003	0.25390127
weeks post surgery	2733002	0.19897002
weeks post surgery	202882003	0.25390127
weeks post surgery	2733002	0.19897002
foot post ankle surgery	202882003	0.4805816
foot post ankle surgery	2733002	0.38007486
foot post ankle surgery	202882003	0.4805816
foot post ankle surgery	2733002	0.38007486
acute pain underneath	202882003	0.24255587
acute pain underneath	2733002	0.4315782
acute pain underneath	202882003	0.24255587
acute pain underneath	2733002	0.4315782
outside ankle post	202882003	0.2643424
outside ankle post	2733002	0.282201
outside ankle post	202882003	0.2643424
outside ankle post	2733002	0.282201
bone slips	202882003	0.32507893
bone slips	2733002	0.47735852
bone slips	202882003	0.32507893
bone slips	2733002	0.47735852
tendon sheath	202882003	0.43078673
tendon sheath	2733002	0.44434097
tendon sheath	202882003	0.43078673
tendon sheath	2733002	0.44434097
foot surgery	202882003	0.54650855
foot surgery	2733002	0.47447258
foot surgery	202882003	0.54650855
foot surgery	2733002	0.47447258
scar massage	202882003	0.2599431
scar massage	2733002	0.40477675
scar massage	202882003	0.2599431
scar massage	2733002	0.40477675
knotty fibres	202882003	0.23189694
knotty fibres	2733002	0.25033504
knotty fibres	202882003	0.23189694
knotty fibres	2733002	0.25033504
difficult exercises	202882003	0.22670707
difficult exercises	2733002	0.27394462
difficult exercises	202882003	0.22670707
difficult exercises	2733002	0.27394462
's toes	202882003	0.2767635
's toes	2733002	0.31708235
's toes	202882003	0.2767635
's toes	2733002	0.31708235
barw stumps	202882003	0.25678682
barw stumps	2733002	0.22706196
barw stumps	202882003	0.25678682
barw stumps	2733002	0.22706196
physio therapist	202882003	0.41656104
physio therapist	2733002	0.3296159
physio therapist	202882003	0.41656104
physio therapist	2733002	0.3296159
overactive thyroid	224960004	0.2743665
gp	224960004	0.11459977
blood test	224960004	0.2722478
thyroid hormone	224960004	0.18296294
carbimazole	224960004	0.26158923
radioactive iodine treatment	224960004	0.04891134
severe abominal pain	40917007	0.26427078
mri	40917007	0.17591788
blood tests	40917007	0.20452738
urine tests	40917007	0.28071356
mri	40917007	0.17591788
thick wall	40917007	0.03273039
biopsy results	40917007	0.09251263
ibs	40917007	0.08697126
bowel movements	40917007	0.23073885
stress doesnt	40917007	0.12501103
gps	22298006	0.0867485
chest pain	22298006	0.38938892
ecg	22298006	0.5755749
normal range	22298006	0.05989946
emegency nurse	22298006	0.23642397
ecg	22298006	0.5755749
death ... ... i didnot	22298006	0.25584024
lexapro	22298006	0.11076714
mg tablet	22298006	0.16543475
panic attacks propnolol	22298006	0.29742488
mg tablet	22298006	0.16543475
u r doc	22298006	-0.01330501
mind relax medicstion bcoz	22298006	0.13050267
snti depression tablet	22298006	0.18898773
panic attacks ... ...	22298006	0.2978208
bad anxiety	22298006	0.18544748
gerd	22298006	0.26789725
chest hurt	22298006	0.22873026
x-ray	22298006	0.07445782
blood tests	22298006	0.11727099
yard work	22298006	-0.00626084
left shoulder/back	22298006	0.16747
auncles	22298006	0.08504556
gerd	22298006	0.26789725
ca n't	22298006	0.02837771
non addictive	224960004	0.30046886
gp	224960004	0.11459977
severe eczema	224960004	0.20087303
young child	224960004	0.24727029
endwhed	224960004	0.2691784
gp	224960004	0.11459977
panic attacks	224960004	0.22476923
rescue puppy	224960004	0.12595095
cold turkey	224960004	0.2622054
photo sensitivity	224960004	0.09852891
own spirituality	224960004	0.16212897
pulmonary embolism	22298006	0.44939417
medical therapies	22298006	0.20632096
hrt	22298006	0.22021355
mmr	22298006	0.0595755
relative risk	22298006	0.16238937
medical therapies	22298006	0.20632096
small lump	224960004	0.1740968
warm water garlic witchedhazel	224960004	0.15734188
bartholin cyst	224960004	0.12862708
warm salt water	224960004	0.19513804
sits bath	224960004	0.19815978
mild rn	224960004	0.35551712
bad health anxiety	224960004	0.28845096
panic attack	224960004	0.25916135
medication route	224960004	0.11148497
physical symptoms	224960004	0.27924657
normal x-rays	224960004	0.1456926
10mg celexa	224960004	0.15022422
20mg generic inderal	224960004	0.17549622
high heart rate	224960004	0.3037894
afternoon naps	60119000	0.39141864
n't stay awake	60119000	0.4264035
energy wise	60119000	0.42583343
chest xrays bloods	224960004	0.16822359
chest hurts legs	224960004	0.27848732
heart rate	224960004	0.31322554
cognitive behavioural therapy	224960004	-0.01352964
meds i	22298006	0.17137203
heart attack survivors	22298006	0.488132
copd	22298006	0.26753008
doctors surgery	22298006	0.19267157
kitchen table	22298006	0.00693981
wishes julie xxxxxxxxxxxx	22298006	0.0553989
angiogram cos	22298006	0.5097133
doctors surgery	22298006	0.19267157
copd	22298006	0.26753008
15mg escitalopram	224960004	0.20473275
funny tummy	224960004	0.3176244
citalopramjust	40917007	0.1750825
extreme stress	40917007	0.22491033
diaz 2mg	40917007	0.05709866
citalopram	40917007	0.15909715
diaz sparingly-	40917007	0.10432534
flight anxiety	40917007	0.33987224
mineral supplements	40917007	0.03946938
treats etc	40917007	0.12503016
gut feeling	40917007	0.36863148
own fault	224960004	0.21220312
heavy bag	224960004	0.25655437
peak flow test	224960004	0.16467516
atrial fibrillation	22298006	0.6364691
common abnormality	22298006	0.21646902
heart rhythm	22298006	0.3274272
fast heart rate	22298006	0.30850887
natural pacemaker	22298006	0.4385867
high blood pressure	22298006	0.29565114
furred-up arteries	22298006	0.5038361
irregular heartbeat	22298006	0.37344784
cardiac event	22298006	0.5617254
atrial	22298006	0.5274261
fibrillation increases	22298006	0.5339759
fast rhythm	22298006	0.06046646
regular rhythm	22298006	0.10168063
electric shock	22298006	0.32321635
general anaesthetic	22298006	0.23957527
beta blockers	22298006	0.4279799
heart rhythm	22298006	0.3274272
regular rhythm	22298006	0.10168063
small injuries	22298006	0.20643736
heart rhythm	22298006	0.3274272
regular regimen	22298006	0.13649495
unbroken sleep	224960004	0.42374435
sexual ability	224960004	0.21224558
weight problems	224960004	0.28667945
co-codamaol	224960004	0.19020498
'll snowball	250069006	0.06661111
's scary yes	250069006	0.13804263
anxiety	250069006	0.41004008
meditation	250069006	0.33582714
generalized anxiety disorder	224960004	0.20403337
'm home	224960004	0.16147165
'm upset	224960004	0.24290797
ca n't	224960004	0.07919715
n't sleep	224960004	0.381621
ca n't	224960004	0.07919715
restless legs	32914008	1.
prednisolone	32914008	0.20154762
brain stabalize	8357008	0.29984528
citiliprim	8357008	0.13549304
cit chemical	8357008	0.01373689
magical pill	8357008	0.3233539
siphon energy	224960004	0.26463994
ordinary frustrates	224960004	0.22254457
sleep whatsoever	60119000	0.43627965
sleep disorder	60119000	0.4701338
's health	60119000	0.19152221
hgive praises	60119000	0.18552002
tried gaba	224960004	0.16244845
passionflower etc	224960004	0.27578694
camomile tea	224960004	0.17104915
tea tree suppositiories	90673000	0.17942798
light tampon	90673000	0.25695276
harsh symptoms	90673000	0.43223464
vitamin c use	90673000	0.18954957
yeast infection	90673000	0.32171118
bacterial infection	90673000	0.3274061
women 's vagina	90673000	0.3054483
bad bacteria thrive	90673000	0.17598404
men 's semen	90673000	0.22659394
acidic vaginas	90673000	0.3630748
new partners sperm	90673000	0.16429478
normal ph	90673000	0.22623688
diet high	90673000	0.18527523
bad bacteria	90673000	0.26756388
sugar intake	90673000	0.19695012
limit caffeine	90673000	0.06129647
coffee lovers😕	90673000	0.13158517
n't suffocate	90673000	0.19685286
warm dark moist areas	90673000	0.28725678
n't rinse	90673000	0.2850911
super sensitive skin	90673000	0.35735437
ca n't	90673000	0.13532709
perfume soap	90673000	0.1773541
moisturizer kind	90673000	0.26073024
feminine washes	90673000	0.176948
ph balance	90673000	0.17200962
new sperm	90673000	0.17688777
nivea	90673000	0.19922066
different aspects opinions results	90673000	0.00123997
panic attack	90673000	0.30651855
did thst made my symptoms start to noticeably change overnight	90673000	0.19875182
white discharge	90673000	0.42257005
vitamin c	90673000	0.18693218
do not get the flavored and or chewable ones make sure to get the oral uncoated	90673000	0.09508988
vitamin	90673000	0.15236619
vaginal canal	90673000	0.30565453
swollen itchy	90673000	0.4452025
probiotic acidophilus	90673000	0.22003296
active cultures	90673000	0.12836547
with rise hips internally works	90673000	0.08552408
vitamin c	90673000	0.18693218
sex life	90673000	0.26582187
pmr	271587009	0.3598236
esr	271587009	0.36845964
citalopram	224960004	0.20668328
panic attacks	224960004	0.22476923
h pylori	426206001	0.21983236
stool tests	426206001	0.21033497
constant pain	426206001	1.0000002
deep dull pain	426206001	0.62466854
'm clueless	426206001	0.15633842
blood panels	426206001	0.17944264
pelvic region ultra	426206001	0.18246639
gall bladder hida	426206001	0.25476825
gallbladder fraction discharge	426206001	0.28292176
slight stomach inflammation	426206001	0.3145192
h pylori	426206001	0.21983236
'm clueless	426206001	0.15633842
pain wo n't subside	426206001	0.5958569
left chest	426206001	0.26130038
nipple area	426206001	0.25749633
minor weight loss	426206001	0.10136929
mg dose	224960004	0.07201368
hi blood pressure	224960004	0.2863932
heart disease	22298006	0.482638
physicians ...	22298006	0.09376279
reduces thrombosis	22298006	0.37244332
reduces stroke	22298006	0.32745057
plaque buildup	22298006	0.18040703
parkinson	250069006	0.27760452
ca n't prescribe	250069006	0.06910443
parkinson	250069006	0.27760452
's patients	250069006	0.19284718
parkinson	250069006	0.27760452
muscular tension	250069006	0.8487756
essential tremor	250069006	0.3213408
severe muscular tension	250069006	0.6962291
yoga	250069006	0.44244546
chiropractic	250069006	0.3536332
mindfulness	250069006	0.31148463
help.good luck	250069006	0.15898296
right breast	271587009	0.16361685
right breast	224960004	0.2695107
axillary clearance	271587009	0.26336402
axillary clearance	224960004	0.06268758
doses radio	271587009	0.1926342
doses radio	224960004	0.07671945
anastrozole aka arimidex	271587009	0.25274086
anastrozole aka arimidex	224960004	0.07952849
mild/moderate lymphoedema	271587009	0.27869248
mild/moderate lymphoedema	224960004	0.11972795
housework etc	271587009	0.09089258
housework etc	224960004	0.24508777
hot flushes	271587009	0.18329725
hot flushes	224960004	0.287186
healthy body	271587009	0.1453389
healthy body	224960004	0.3243117
lifestyle changes	271587009	0.11928076
lifestyle changes	224960004	0.19692671
anastrozole	271587009	0.21747589
anastrozole	224960004	0.11415926
similar anti-hormonals	271587009	0.1323266
similar anti-hormonals	224960004	0.16046292
oestrogen	55533009	0.10328934
extra oestrogen	55533009	0.2403298
down/blocks oestrigen production	55533009	0.11693041
cell cluster	55533009	0.25240034
oestrogen patches	55533009	0.27244914
own silly fault	55533009	0.36289582
feeling scatty	55533009	0.26416546
oestrogen replacement	55533009	0.14198948
slight \	55533009	0.3364518
chronic arthritis	55533009	0.26273435
's instructions	60119000	0.05733348
odd chest pain	60119000	0.18258685
severe chest pain	40917007	0.24908566
severe chest pain	224960004	0.2282798
chest pains	40917007	0.28391412
