phrase	snomed_id	similarity
arm pain	203082005	0.3937482
jaw pain i	203082005	0.232962
left shoulder blade	203082005	0.19740045
n't panic	79823003	0.7605604
n't panic	203082005	0.08105492
n't panic	60238002	0.24406862
serious palpitations	79823003	0.36129695
serious palpitations	203082005	0.21271455
serious palpitations	60238002	0.42615274
'd walk	79823003	0.08797408
'd walk	203082005	0.10066038
'd walk	60238002	0.17516677
arm pit	79823003	0.13080218
arm pit	203082005	0.18038076
arm pit	60238002	0.26882392
chest pains	79823003	0.3646432
chest pains	203082005	0.32550502
chest pains	60238002	0.3464123
whole new illness	79823003	0.11191615
whole new illness	203082005	0.23692515
whole new illness	60238002	0.12102026
abdominal pain	79823003	0.20018472
abdominal pain	203082005	0.35351312
abdominal pain	60238002	0.2933856
heart condition	79823003	0.2154253
heart condition	203082005	0.23795283
heart condition	60238002	0.2117995
small doses	79823003	0.14354745
small doses	203082005	0.0828269
small doses	60238002	0.17722528
meditation pls	79823003	0.21447116
meditation pls	203082005	0.17219642
meditation pls	60238002	0.25569493
symptoms u describe	203082005	0.3444091
folate	203082005	0.2598992
heart muscle	203082005	0.23368083
ecg	203082005	0.16817424
echogram	203082005	0.18854803
ur b12	203082005	0.25143436
ovarian cancer	79823003	0.18568017
constipation weird ache	79823003	0.088412
right hip i	79823003	0.1307259
clear bloods	79823003	0.24646807
clear urine	79823003	0.17052847
stomach exams	79823003	0.23650523
magnesium deficiency	32914008	0.3883015
coeliac disease	32914008	0.21912883
sleep apnoea	32914008	0.5391278
vitamin	32914008	0.22989559
sertraline	79823003	0.33424172
citalopram	79823003	0.3655902
doctors till tuesday	79823003	0.1443651
irregular heartbests	224960004	0.26462927
throat feeling	60119000	0.28565335
panic attacks	60119000	0.30546033
normal self	60119000	0.2475976
's time	60119000	0.19269483
peak flow machine	60119000	0.19772108
peak flow machine	224960004	0.10730791
doctor 's prescription	60119000	0.16901511
doctor 's prescription	224960004	0.06708618
'm feeling	60119000	0.30481887
'm feeling	224960004	0.32428774
'm feeling	60119000	0.30481887
'm feeling	224960004	0.32428774
healthy level	60119000	0.26480466
asthma	60119000	0.29256862
heart palpitations	60119000	0.30852166
nightmare tales	419145002	0.67343193
ears counsellor	419145002	0.36457574
campral	419145002	0.14889254
face 😒 lol x	419145002	0.23885173
constant anxiety	419145002	0.42608154
ca n't	419145002	0.16249086
muscle jerk/twitch	60238002	0.6501976
restless legs	32914008	1.
slow mind	42984000	0.23494671
depressive symptoms	42984000	0.3071101
painful sigmoidoscopy	238131007	0.28614083
exam room	238131007	0.15245342
patient 's experience	238131007	0.10107956
scope device	238131007	0.16831908
doctor 's appointment	238131007	0.1873794
ptsd	238131007	0.23190023
zero family history	238131007	0.11650455
colon cancer	238131007	0.1970668
red meat	238131007	0.26414356
traumatic brain injury	238131007	0.21320063
alzeheimer	238131007	0.20472722
colonoscopy procedure	238131007	0.16306928
anesthetic agents	238131007	0.13656834
colon cancer	238131007	0.1970668
previous neurological	238131007	0.07729967
brain injury	238131007	0.24010067
sigmoidoscopy event	238131007	0.13677377
master 's degree program	238131007	0.10236959
past traumatic	238131007	0.23937967
trust factor	238131007	0.09285624
severe pain occurs	238131007	0.20358647
doctor 's lack	238131007	0.24202575
ulcerative colitis	238131007	0.18883982
pain killers	224960004	0.24537209
chest / rib cage	224960004	0.20557469
cold ice	224960004	0.2814574
chest / sternum area	224960004	0.15410773
active job/ lifestyle	224960004	0.17631938
days illness	224960004	0.2773338
ca n't	419145002	0.16249086
pressure ball	419145002	0.17331803
eyes ca n't focus	419145002	0.17839637
ca n't sleep	419145002	0.43153042
ca n't woke	419145002	0.3172754
nurse	419145002	0.23609516
son 's	419145002	0.1251193
ca n't	419145002	0.16249086
50mg knocks	162221009	0.41374063
restless sleep	162221009	0.5952236
sertraline intake	162221009	0.3893407
boom anxiety	79823003	0.44958714
pnd crept	79823003	0.29544282
baby 7wk	79823003	0.19037038
total panic	79823003	0.62008137
bipolar disorder	224960004	0.28596574
health anxiety	79823003	0.38351795
nausea pill	224960004	0.20816404
drink herbal seasons chamomile tea	224960004	0.07325356
stomach problems	224960004	0.27552962
dry sandwiches	224960004	0.21684602
french bread baguettes	224960004	0.12434217
nutritional drink	224960004	0.15979801
in-between stage	224960004	0.14170289
zoloft	224960004	0.15882611
symptoms etc	224960004	0.28623348
gp	203082005	0.10828236
silent cave	203082005	0.06241149
birth control	8357008	0.33664152
sex drive	8357008	0.66170317
friggin itchy	8357008	0.3061009
severe depression	419145002	0.40535438
unusual reaction	419145002	0.2125363
general anaesthesia	419145002	0.1943598
tooth extraction	419145002	0.24150842
dental injections	419145002	0.21347077
need surgery	419145002	0.22687061
aspergers	419145002	0.10294066
dyspraxia	419145002	0.23198475
bottom bone	419145002	0.19235307
black ice	419145002	0.17985922
horrific anxiety	79823003	0.48124552
sheer panic	79823003	0.7600966
crohns	79823003	0.12146075
stomach	79823003	0.24570301
bowel problems	79823003	0.20290163
crohns	79823003	0.12146075
own gastro-enterologist	79823003	0.12266359
steroid	79823003	0.11343586
fistula 's	79823003	0.18971854
crohns sufferers	79823003	0.11164431
crohns	79823003	0.12146075
gall bladder	79823003	0.20914048
bile duct	79823003	0.1001298
crohns	79823003	0.12146075
colitis	79823003	0.05131051
citolopram	203082005	0.04412198
anxiety	203082005	0.30667835
bowel issues	203082005	0.26196298
klonapine	203082005	0.19805513
extreme stress rt now	203082005	0.1366446
heart probs	203082005	0.14521441
trintellix	203082005	0.18906717
zoloft	203082005	0.27675182
lexapro	203082005	0.2686795
prozac	203082005	0.211122
wellbutrin xl	203082005	0.269314
lamictal	203082005	0.35029835
severe anger	203082005	0.2344893
liver enzymes	203082005	0.27932215
fibromyalgia pain	203082005	0.88917375
blood pressure	203082005	0.16832903
citolopram	203082005	0.04412198
insomnia suffets	203082005	0.29081774
mg 's	203082005	0.17801645
spacey feeling	224960004	0.3490393
adult life	224960004	0.29385978
adult life	64379006	0.06043931
old friend rumination	224960004	0.36206526
old friend rumination	64379006	0.19393994
bad anxiety	224960004	0.32933998
bad anxiety	64379006	0.2524428
poor appetite	224960004	0.3282485
poor appetite	64379006	0.73189807
... ..until	224960004	0.09892148
... ..until	64379006	0.03622712
's progress	224960004	0.11346209
sore throat	224960004	0.38747475
brain fog	224960004	0.30230027
medical diagnosis	238131007	0.24696586
nonstop chest	238131007	0.27895057
throat pain	238131007	0.20316297
throat hurt	238131007	0.22269034
ear infection	238131007	0.23162231
ear ache	238131007	0.19767118
acid reflux	238131007	0.22812828
wisdom teeth	238131007	0.22513841
lymph node	238131007	0.20994332
vyvanse 70mg	238131007	0.23360854
complex vitamin	238131007	0.19671856
gerd	238131007	0.22134629
urgent care doctor	79823003	0.26474163
z pak	79823003	0.15726802
stomach hurts	79823003	0.20889996
'm dizzy	79823003	0.25816864
panic mine	79823003	0.8548236
post natal depression	79823003	0.15337524
shoulder surgery	203082005	0.26354536
n't synchronise	203082005	0.07202535
paper x3 .i	203082005	-0.00885786
mamdatory reconsideration	203082005	0.21569207
fibromyalgia	203082005	1.
anxiety activates	315642008	0.34453553
stress response	315642008	0.2611608
mimic flu	315642008	0.48495483
hospital staff laugh etc etc	60119000	0.11238725
mind numbing..	60119000	0.31699383
blood thinner injections	60119000	0.1899414
district nurse	60119000	0.16499205
double scar	60119000	0.17739242
new hip	224960004	0.23787445
bed.this lack	224960004	0.23074357
sleep depresses	224960004	0.39149147
muscle tone	224960004	0.28651196
good upper body strenght	224960004	0.28391486
mood swings	224960004	0.30820972
mouth ulcers	224960004	0.10187641
doesnt happen..	224960004	0.02596319
beautiful new townhouse panic	79823003	0.4185211
beautiful new townhouse panic	224960004	0.09198993
nausea ca n't	79823003	0.12674439
nausea ca n't	224960004	0.16721776
life back🙏🏻😔	79823003	0.16019577
life back🙏🏻😔	224960004	0.17269099
body woke	60119000	0.37494752
gluten diet	60119000	0.13920131
dh	60119000	0.26662454
various 'withdrawl	60119000	0.369093
coeliacs	224960004	0.26813835
coeliacs	32914008	0.27520967
affects sleep	224960004	0.301584
affects sleep	32914008	0.3564
calcium	224960004	0.01589417
calcium	32914008	0.20100364
husband 's sleep apnoea ..	224960004	0.29396114
husband 's sleep apnoea ..	32914008	0.2896819
restless legs	224960004	0.3971256
restless legs	32914008	1.
plain weird/hard	60238002	0.10999055
plain weird/hard	79823003	0.15115677
'm gon na panic/lose it/get	60238002	0.11206873
'm gon na panic/lose it/get	79823003	0.103933
pills alltogether	60238002	0.19900326
pills alltogether	79823003	0.2632618
cystic fibroses	79823003	0.20767474
chest pain	79823003	0.3375002
ribs ...	79823003	0.12062944
chest infection ...	79823003	0.23155954
small infection	79823003	0.12877825
blood cells	79823003	0.21455166
health anxiety	8357008	0.25271857
anxiety symptoms	8357008	0.34396464
sex drive	8357008	0.66170317
non op eye	79823003	0.15383962
post op exam	79823003	0.22550601
op eye	79823003	0.15767199
non op eye	79823003	0.15383962
long drive causes panic	79823003	0.5115942
d 's	224960004	0.06743529
weight gain	224960004	0.26935804
sinuss headaches	60119000	0.37227702
node also.it	60119000	0.11750106
n't bother	60119000	0.22875202
neck pain	60119000	0.2859001
heavy meds	60119000	0.2739963
panic attacks	60238002	0.26128787
panic disorder	60238002	0.29828686
physical symptoms	60238002	0.24412557
good meds	60238002	0.19343133
physical symptoms	60238002	0.24412557
eyelids twitch	60238002	0.6406546
panic attacks	60238002	0.26128787
potassium deficiency	60238002	0.4614811
hi abigail anxiety	79823003	0.3067925
physical symptoms	79823003	0.23614326
new symptom	79823003	0.2682222
gp	79823003	0.19528289
new symptoms	79823003	0.26597303
aspinan	79823003	0.27111536
mindfulness techniques	79823003	0.16253513
d anxiety	79823003	0.4454111
intense panic/anxiety attack	79823003	0.4283201
n't slept	79823003	0.21642157
past illness	224960004	0.24061608
n't sleep	224960004	0.381621
home life suffers	224960004	0.29948354
ca n't sleep	224960004	0.35959265
ssri	224960004	0.15862505
blood clot	224960004	0.17230333
hi laiabelle	419145002	0.07960892
amateur athlete	419145002	0.1564767
cfs/me	419145002	0.24841751
relaxation cd	419145002	0.2381149
patient.co.ulk	419145002	0.11795046
neurological disorder	419145002	0.29178685
cfs/me	419145002	0.24841751
itchy feet	224960004	0.32904756
anxiety pain	224960004	0.2979328
flupentixol ai n't	224960004	0.06033864
throat cancer	263897001	0.21584488
throat muscles neck muscles shoulders etc	263897001	0.14893922
anxiety	263897001	0.46706566
throat cancer	263897001	0.21584488
n't hereditary	203082005	0.25830442
mum 's svt	203082005	0.20678319
long term steroid use	203082005	0.18958732
rib cage	224960004	0.22282815
rib cage	419145002	0.15930906
drip	224960004	0.32715368
drip	419145002	0.37201214
blood tests	224960004	0.26215032
blood tests	419145002	0.28214076
heart burn	224960004	0.24421214
heart burn	419145002	0.35529807
severe pain	224960004	0.32639402
severe pain	419145002	0.40560699
ca n't	224960004	0.07919715
ca n't	419145002	0.16249086
old female	224960004	0.31910712
old female	419145002	0.06283515
fibromyalgia aswell	203082005	0.8234962
low vitamin	203082005	0.26296675
beta blockers	79823003	0.33183587
blood thinner	79823003	0.1874465
bad palpitations	79823003	0.37767664
stomach problems	224960004	0.27552962
tea etc	224960004	0.24137816
anxiety	79823003	0.51885116
anxiety	224960004	0.35830438
anxiety dirsorder	79823003	0.4234714
anxiety dirsorder	224960004	0.2815138
afib	79823003	0.2560892
afib	224960004	0.16742064
measurable heart-defect	79823003	0.05066459
measurable heart-defect	224960004	0.14434361
pretty normal life	79823003	0.13610637
pretty normal life	224960004	0.27488
ca n't control	79823003	0.11864819
heart flutter mine	79823003	0.27719194
panic attacks	419145002	0.42070097
normal dreams	419145002	0.4964279
bedtime.i 'm	419145002	0.04218062
'm home	419145002	0.18345717
on.i 'm	419145002	0.15693149
..enjoy x	419145002	0.07611997
ca n't sleep	224960004	0.35959265
biological clock	224960004	0.24179031
's feedback	224960004	0.20576018
diagnosed	203082005	0.4706839
methotrexate	203082005	0.42946988
+ steroids	203082005	0.1419601
severe reaction	203082005	0.25816745
leflunomide	203082005	0.21482292
severe reaction	203082005	0.25816745
pain	203082005	0.34593034
severe exhaustion	203082005	0.3346889
sleep	203082005	0.1641673
10+ yrs	203082005	0.12205211
dr askari	203082005	0.2455997
positive diagnosis	203082005	0.3088048
blood tests	203082005	0.34186494
glandular fever	203082005	0.38145745
yuppie flu	203082005	0.32221317
gp	203082005	0.10828236
employer 's doctor	203082005	0.25160098
gp	203082005	0.10828236
ca n't	203082005	0.06082478
old female	79823003	0.12981321
panic disorder	79823003	0.74767363
cbt	79823003	0.2525723
fluoxetine	79823003	0.2746522
hospital aha	79823003	0.20308298
acne probs	79823003	0.21487843
're feeling suicidal	267073005	0.8060943
citalopram	79823003	0.3655902
citalopram	224960004	0.20668328
feeling nauseous	79823003	0.24258493
feeling nauseous	224960004	0.42734617
stomach	79823003	0.24570301
stomach	224960004	0.30406854
diarrhoea headaches shakiness	79823003	0.15107694
diarrhoea headaches shakiness	224960004	0.28034812
panic attacks	79823003	0.7343409
panic attacks	224960004	0.22476923
silent screams	79823003	0.3170613
silent screams	224960004	0.13408089
work stress doenst trigger	79823003	0.16297033
anxiety creeps	79823003	0.4765697
heart palpitates	79823003	0.29890895
melanoma scare	79823003	0.24541318
child 's	79823003	0.09696509
blood blister	79823003	0.17117834
scar tissue	79823003	0.13282084
pelvic organ prolapse	79823003	0.10546517
stomach bug	79823003	0.27593136
bowel cancer	79823003	0.16617885
alarm bells	79823003	0.30642226
panic	79823003	1.
... ..thyroid cancer	79823003	0.16505072
prominent vein	79823003	0.20060991
left breast	79823003	0.18574512
irregular lumps	79823003	0.23442906
reduction surgery years	79823003	0.06498906
breast cancer	79823003	0.21924588
collarbone hurts	79823003	0.11661974
stone toddler	79823003	0.18617399
pelvic floor	79823003	0.19118662
bone pain	79823003	0.19259632
breast cancer	79823003	0.21924588
ca n't	79823003	0.147845
pain ...	419145002	0.45103002
back pain	419145002	0.2808736
slow non eventful night	419145002	0.29014704
gp	419145002	0.17247966
constant pain	419145002	0.37689543
gp	419145002	0.17247966
mri	419145002	0.22706223
traction etc	419145002	0.14884214
far.my specialist	419145002	0.14572513
constant pain	419145002	0.37689543
slight relief	419145002	0.2373597
is.good luck	419145002	0.17669994
autonomic neuropathy	60119000	0.21141867
decent partnes	203082005	0.05173546
quid l	203082005	0.00753192
late starter	203082005	0.02629148
common sense	203082005	0.09185884
immune diseases	203082005	0.35860828
solicitors advice	203082005	0.19219148
fibromyalgia cfs mb	203082005	0.76765335
care o f	203082005	0.07096115
gall stones	203082005	0.29469407
d interesticial cystitus symptoms	203082005	0.349728
unknown diagnoses	203082005	0.3539157
gall stones	203082005	0.29469407
gall b inflammation	203082005	0.3247484
blood tests scans	203082005	0.24915443
thuogh	203082005	0.17984176
blood tests	203082005	0.34186494
ca n't	315642008	0.15074638
medical anxiety	315642008	0.38124308
symptoms consist	315642008	0.7688049
weeks post op	315642008	0.2408729
mild nausea	60119000	0.25465065
type symptoms	60119000	0.29415023
'm overweight	238131007	0.76154506
bad heartburn/reflux	238131007	0.22989398
mind wo n't	238131007	0.0773471
mri	238131007	0.14333668
radiologist	238131007	0.1099668
gp	238131007	0.11194183
whole foods market	238131007	0.00516512
apple cider vinegar	238131007	0.169491
tart cherry	238131007	0.2249729
vaginal health	238131007	0.258991
homeopathic anxiety spray	238131007	0.16425829
homeopathic high blood pressure	238131007	0.2995809
black cohosh	238131007	0.22373034
stomach upset	419145002	0.41005033
stomach upset	424196004	0.42331088
stomach upset	162059005	0.8597175
abdominal pain	419145002	0.32828566
abdominal pain	424196004	0.30242056
abdominal pain	162059005	0.60097384
sleep problems	419145002	0.5207286
sleep problems	424196004	0.32346737
sleep problems	162059005	0.38118708
family history	224960004	0.078014
malignant polps	224960004	0.2686666
b12	224960004	0.19613326
transverse colon	224960004	0.06611463
white cell	224960004	0.14562654
fatique	224960004	0.55071735
escitilopram	79823003	0.27213764
lexapro	79823003	0.31662175
physical sensations	79823003	0.20440161
electric transmissions	79823003	0.18132794
similar sensations	79823003	0.17651844
odd sensations	79823003	0.2883141
diazepam	79823003	0.2961388
'm feeling	79823003	0.27743065
mum works	79823003	0.10848753
n't describe	79823003	0.18385085
ca n't	79823003	0.147845
mental illness	267073005	0.42672008
hormones ...	267073005	0.23764737
hormone	267073005	0.23763937
baby daughter	79823003	0.10313565
complex mental health issue	79823003	0.13209875
upset stomach.the pain	162059005	0.60671294
elderly mother	224960004	0.22613543
heart rate	224960004	0.31322554
gp	224960004	0.11459977
pulse rate	224960004	0.2573887
ankles swell	224960004	0.36538368
neck injury	79823003	0.16655439
clean drs clinic	79823003	0.09887832
big dr clinics	79823003	0.07114577
ur nerves	79823003	0.2999565
ie thumb	79823003	0.14946222
legs flat	79823003	0.1039606
panic	79823003	1.
severe anxiety panic attacks	79823003	0.5265718
sore throat	79823003	0.21598521
heart palpitations	79823003	0.3403335
chest infection	79823003	0.23155954
antid 's	79823003	0.22068231
prinzmetal angina	203082005	0.31546244
mononitrate pills	203082005	0.15445043
nitro patch	203082005	0.10285424
nitro spray	203082005	0.14046925
pain shoots	203082005	0.359911
explode.some days	203082005	0.14693387
only 11:30am	203082005	0.00987182
ca n't	203082005	0.06082478
early menapause	203082005	0.24159324
hi kbcutie	79823003	0.20548546
suffer panic / anxiety attacks	79823003	0.59194076
cbt	79823003	0.2525723
alprazolam	79823003	0.31800562
chest tightness	79823003	0.32425797
pristine condition	79823003	0.18511689
original medications	79823003	0.16251972
prinzmetal angina	79823003	0.16162828
familial hypercholesterol lipididemia	79823003	-0.01155776
lipid profile	79823003	0.03469622
nitric oxide	79823003	0.04162513
small blood vessel	79823003	0.17742148
ecg	79823003	0.2713624
mild heart atack	79823003	0.29367346
cath lab	79823003	0.15740392
pristine condition	79823003	0.18511689
mild heart attack	79823003	0.33447796
% occlussion	79823003	0.14248168
right coronary	79823003	0.12540759
troponin level	79823003	0.07438371
mild heart attack	79823003	0.33447796
troponin blood test	79823003	0.16537847
% stenosis	79823003	0.2066718
coronary artery spasms	79823003	0.21636827
healthy arteries	79823003	0.16529396
provocative diagnosis	79823003	0.18233475
high risk	79823003	0.21374045
prinzmetal angina	79823003	0.16162828
micro vascular disease	79823003	0.18612745
syndrome x.	79823003	0.26413757
chest pain	79823003	0.3375002
panic attack	79823003	0.7835643
panic attacks	79823003	0.7343409
attack ... .lol ...	79823003	0.42682883
central crushing/	79823003	0.17357114
left arm	79823003	0.1804479
cold sweat	79823003	0.28406915
pain shooting	79823003	0.25927034
panic attack	79823003	0.7835643
panic attacks	238131007	0.3165896
human contact	238131007	0.13827342
zoloft	238131007	0.18563206
suicide pitiful	238131007	0.30030456
urinary tract infections	203082005	0.18181431
vitamin d pills	60119000	0.15507694
n't sleep	60119000	0.49902275
normal range	60119000	0.26474187
tsh	60119000	0.3557642
brain surgery	267073005	0.258092
benign tumor	267073005	0.23406643
right frontal lobe	267073005	0.19165917
chemical imbalance	267073005	0.38272676
psych ward	267073005	0.37670112
lithium	267073005	0.39038548
suicide attempts	267073005	0.7253744
severe depression	267073005	0.59993744
coffee holic	267073005	0.10088941
ca n't	267073005	0.18855062
sleep paterns	267073005	0.18858494
coffee holic	267073005	0.10088941
unknown bruises	79823003	0.1701674
constant feeling	79823003	0.24707848
scizophrenics	79823003	0.32376215
're scitzophrenic	79823003	0.21781513
health anxiety	79823003	0.38351795
cognitive behavioral therapy	79823003	0.16595152
heavy legs feeling	224960004	0.36979643
crohns diease	224960004	0.07961867
different pain	419145002	0.24347952
good antidepressant i	419145002	0.1408889
prozac liquid form	419145002	0.1524525
local vets	419145002	0.10590009
... nightmare mate	419145002	0.70585227
magnesium supplements	224960004	0.06924036
paragard iud	79823003	0.13489848
non hormonal contraceptive	79823003	0.16054225
small lump	79823003	0.22456078
gp	79823003	0.19528289
small nabothian cyst	79823003	0.12816092
odd feeling	79823003	0.24772568
bit crampy	79823003	0.1947448
iud	79823003	0.25231442
pcos	79823003	0.13933197
hormonal contraceptives	79823003	0.18286967
panic panic	162221009	0.26922014
panic panic	79823003	0.8918724
restless insomnia	162221009	0.55350757
restless insomnia	79823003	0.17195785
200mg trimethoprim	79823003	0.14204319
panic/anxiety attacks	79823003	0.5458236
normal anxiety	79823003	0.39457747
blood pressure	79823003	0.30859226
1st wk	267073005	0.18512258
amoxycillin	79823003	0.31245643
chest infection	79823003	0.23155954
eye 's	79823003	0.19108179
muscle pain	162221009	0.3092336
fatigue	162221009	0.46772343
restless sleep	162221009	0.5952236
high blood pressure	162221009	0.27621496
bowel problems	162221009	0.30105668
n't panic	79823003	0.7605604
ca n't	162059005	0.16997737
nutri	162059005	0.26661655
sore tummy	162059005	0.6916101
docs ca n't	162059005	0.04268002
bad pains ect	238131007	0.2628229
pregnancy test	238131007	0.19920078
routine bloods	238131007	0.16370049
stool sample	238131007	0.15729308
fatty/spicy foods	238131007	0.2605837
citalopram	419145002	0.24939856
panic attacks	419145002	0.42070097
sputumn sample	79823003	0.09695534
panic attack	79823003	0.7835643
bronchiectasis ☺	79823003	0.18993132
's mucus	79823003	0.17132573
n't panic	79823003	0.7605604
stem cell research	79823003	0.04230059
bad muscle pain	60119000	0.22956568
transferrin saturation index	60119000	0.24569294
serum albumin	60119000	0.22416148
serum ferritin	60119000	0.2555015
panic issues	79823003	0.8116652
heart shoots	79823003	0.310515
heart rate	79823003	0.3055908
ocassional pains	79823003	0.3609844
shoulder blade	79823003	0.12755857
blade pain	79823003	0.20998728
motor bike accident	238131007	0.18956752
weight i	238131007	0.5428318
regards rita woollley	238131007	0.02499291
hospital appt	8357008	0.05273848
old implant	8357008	0.3003357
hot flushes	8357008	0.31775415
itchy arm	8357008	0.27192783
sex drive	8357008	0.66170317
symptoms flare	79823003	0.2691817
restless leg syndrome	32914008	0.803644
ca n't	32914008	0.08548658
'm feeling	79823003	0.27743065
anxious panicky	79823003	0.58236545
syrinx	419145002	0.23921244
c2-t10	419145002	0.28462386
syringomyelia	419145002	0.14302693
front rib area	419145002	-0.00172001
severe pain	419145002	0.40560699
chiari	419145002	0.30508372
malformation	419145002	0.27086052
chiari	419145002	0.30508372
size difference	419145002	0.10504752
foramun	419145002	0.13094372
magnum decompression	419145002	0.2300885
wo n't lie	419145002	0.11261083
ca n't	419145002	0.16249086
finger tips	419145002	0.1595568
surgeon	419145002	0.19926015
nerve endings	419145002	0.22021638
slow recovery	419145002	0.28925228
pre- surgery	419145002	0.2384481
nth scan results	419145002	0.09833458
severe pain	419145002	0.40560699
pain clinic	419145002	0.3053941
severe pain	419145002	0.40560699
lifelong condition	419145002	0.14625213
random panic episodes	79823003	0.52572304
heart palps	79823003	0.33093405
tight chest	79823003	0.2468859
echo test	79823003	0.224069
numerous ecg	79823003	0.16471572
different heart monitors	79823003	0.12378135
blood pressure	79823003	0.30859226
dr claire weekes`	79823003	0.1536246
you`re feeling	79823003	0.23525767
cbt	79823003	0.2525723
lynsey	79823003	0.20844403
anxiety	79823003	0.51885116
mental illness	79823003	0.23052812
full panic attack	79823003	0.6265731
anxiety	79823003	0.51885116
panic	79823003	1.
health anxiety	79823003	0.38351795
angel app	79823003	0.16058871
acid reflux/heartburt	79823003	0.20718476
cold sensation	79823003	0.26617798
chest pain	203082005	0.33034402
hospital clinic	203082005	0.14172402
ic unit	203082005	0.1181233
gp symptoms	203082005	0.26406237
young child	203082005	0.04966328
likely allergy	203082005	0.28743112
long term meds	203082005	0.21438706
childs heart veins	203082005	0.10426577
local taxi drivers	203082005	0.01313282
frequent severe pain	203082005	0.41808558
poor health	203082005	0.25778428
lifestyle affects	203082005	0.17889914
standard blood tests	203082005	0.27130622
l realise	203082005	0.11626311
gps cant	203082005	0.06675412
good gp	203082005	0.04510288
severe affects	203082005	0.24526174
50-70s gps	203082005	0.08709561
allergy probs	203082005	0.32510525
chronic symptoms	203082005	0.5215297
debility pain	203082005	0.43698135
re blood tests	203082005	0.37887877
cfs/me	203082005	0.07419484
gp	79823003	0.19528289
gp	203082005	0.10828236
ssri	79823003	0.35169894
ssri	203082005	0.29106644
depression	79823003	0.31133163
depression	203082005	0.35642028
panic attacks amd anxiety	79823003	0.59616125
usual numb cheeks	79823003	0.16357778
numb hand	79823003	0.22471893
im juittery	79823003	0.09313279
shaky panicky	79823003	0.5842097
fluoxetine 20mg	247953009	0.06743462
ca n't	224960004	0.07919715
's funny	224960004	0.3217682
20mg amitriptyline	203082005	0.40466413
tolerate milk	72405004	0.21715999
ocd	79823003	0.25153154
n't walk	79823003	0.16659549
ocd	79823003	0.25153154
high stress event	79823003	0.28456184
overactive thyroid	224960004	0.2743665
horrible itchy rash	224960004	0.2321815
gp	224960004	0.11459977
ca n't sleep	224960004	0.35959265
gp	224960004	0.11459977
's time	224960004	0.22006789
ca n't	224960004	0.07919715
beta blockers	224960004	0.09979616
hip replacement	60119000	0.21808116
upper body	60119000	0.26246068
sound paranoid	60119000	0.22932427
ca n't	60119000	0.15853156
right hip 6/8/15	203082005	0.20156848
anterior hip replacement surgery	203082005	0.1083426
hospital sock	203082005	0.09177915
right foot	203082005	0.11279723
right ankle	203082005	0.14805172
muscle spasms	203082005	0.43278503
right foot	203082005	0.11279723
hip socket	203082005	0.16961563
hip capsule	203082005	0.17575315
thigh muscles	203082005	0.21720561
right thigh	203082005	0.09959478
thigh muscles	203082005	0.21720561
weekly physical therapy treatments	203082005	0.31447577
laser treatments	203082005	0.22846797
pt	203082005	0.10738025
rheumatoid arthritis	203082005	0.6389277
hip dislocations	203082005	0.28597432
etodolac	203082005	0.16806322
meloxicam	203082005	0.40241593
mg dose	203082005	0.24980417
etodolac	203082005	0.16806322
body tends	419145002	0.24046354
've spelt	419145002	0.23245901
flare ups	419145002	0.2620147
tmj	79823003	0.15084545
avid gum chewer	79823003	0.13470104
tmj	79823003	0.15084545
triple heart	224960004	0.19281068
upper leg	224960004	0.2273435
gp	224960004	0.11459977
healthy bp	79823003	0.20168108
heart rate	79823003	0.3055908
normal bmi ect	79823003	0.14901236
pale skin	79823003	0.253554
heart rate	79823003	0.3055908
blood pressure	79823003	0.30859226
heart pallitations	79823003	0.3011768
strsss test	79823003	0.256261
stress test	79823003	0.32927132
magnesium	79823003	0.22303419
outside source ... .so	79823003	-0.04502678
primary care physician	79823003	0.09353179
cardiologest reports	79823003	0.14888233
panic disorder	79823003	0.74767363
anexity problem	79823003	0.34795395
heart bit	79823003	0.25655657
chronic fatigue	224960004	0.5372013
sle	60119000	0.26982546
lupus ...	60119000	0.26313537
depression	60119000	0.44721708
full blood tests	60119000	0.38608572
chronic joint pain	60119000	0.1924426
app inion	60119000	0.13361458
depression	60119000	0.44721708
normal reference range	224960004	0.09381616
testosterone	224960004	0.20447287
prolactin	224960004	0.1855403
's ok	224960004	0.26968873
stimulation test	224960004	0.2976611
cortisol results	224960004	0.02522703
gyn	224960004	0.02474789
normal baseline	224960004	0.19232345
cortisol	224960004	0.07767839
's borderline	224960004	0.22360684
extreme fatigue	224960004	0.65867174
stim	224960004	0.31726304
hormone levels	224960004	0.17322212
asthma inhaler	224960004	0.15961795
endo 's instructions	224960004	-0.02809257
thyroid levels	224960004	0.25314727
blood test results	224960004	0.17274186
baseline cortisol	224960004	0.06041369
blood pressure	224960004	0.2664183
borderline hypoglycemia	224960004	0.29136187
medication	79823003	0.32087845
describe	79823003	0.11706237
panic attacks	224960004	0.22476923
regular symptoms	224960004	0.28154814
panic attack	224960004	0.25916135
's ok	79823003	0.10715491
doctors surgeries	79823003	0.15346096
health anxiety	162059005	0.39931977
health anxiety	79823003	0.38351795
melanoma scare	162059005	0.2847776
melanoma scare	79823003	0.24541318
stomach	162059005	0.70845723
stomach	79823003	0.24570301
weight loss	162059005	0.341392
weight loss	79823003	0.22044441
bowel cancer	162059005	0.33619502
bowel cancer	79823003	0.16617885
